title,commentCount,likeCount,forumName,gender,text,date
想詢問一下,4,0,3C,0,"[[['Iphone', 'FW'], ['手機', 'Na'], ['line', 'FW'], ['視訊', 'Na'], ['有', 'V_2'], ['辦法', 'Na'], ['一邊', 'D'], ['螢幕', 'Na'], ['錄製', 'VC'], ['一邊', 'D'], ['視訊', 'Na'], ['嗎', 'T']], [['因為', 'Cbb'], ['家人', 'Na'], ['在', 'P'], ['外地', 'Nc'], ['沒辦法', 'VI'], ['回來', 'VA'], ['過年', 'VA']], [['所以', 'Cbb'], ['想要', 'VE'], ['把', 'P'], ['他們', 'Nh'], ['跟', 'P'], ['長輩', 'Na'], ['視訊', 'Na'], ['的', 'DE'], ['畫面', 'Na'], ['錄下來', 'VB'], ['保存', 'VC']], [['不過', 'Cbb'], ['如果', 'Cbb'], ['單純', 'VH'], ['的', 'DE'], ['按', 'VC'], ['手機', 'Na'], ['內建', 'VC'], ['的', 'DE'], ['螢幕', 'Na'], ['錄製', 'VC'], ['沒有', 'VJ'], ['辦法', 'Na'], ['錄', 'VC']], [['請問', 'VE'], ['有沒有', 'D'], ['達', 'VJ'], ['人', 'Na'], ['有', 'V_2'], ['辦法', 'Na'], ['呢', 'T']], [['謝謝', 'VJ']]]",2020-01-23
#新市 #羊肉爐 阿旦師羊肉爐,5,54,美食,1,"[[['各位', 'Nh'], ['晚安', 'VH'], ['我', 'Nh'], ['是', 'SHI'], ['阿杰', 'Nb'], ['~', 'FW']], [['https://i.imgur.com/OU0rqqz', 'FW'], ['.', 'DOTCATEGORY'], ['jpg', 'FW']], [['這裡', 'Ncd'], ['就', 'D'], ['是', 'SHI'], ['前', 'Nes'], ['幾', 'Neu'], ['天', 'Nf'], ['我', 'Nh'], ['po', 'FW'], ['羊肉', 'Na'], ['炒飯', 'Na'], ['的', 'DE'], ['那', 'Nep'], ['一', 'Neu'], ['間', 'Nf'], ['囉', 'T'], ['～', 'FW'], ['他', 'Nh'], ['的', 'DE'], ['炒飯', 'Na'], ['份量', 'Na'], ['還', 'D'], ['蠻', 'Dfa'], ['多', 'VH'], ['的', 'T'], ['，', 'COMMACATEGORY'], ['這樣', 'VH'], ['一', 'Neu'], ['份', 'Nf'], ['80', 'Neu'], ['元', 'Nf'], ['，', 'COMMACATEGORY'], ['而且', 'Cbb'], ['還可以', 'D'], ['多', 'D'], ['帶', 'VC'], ['一', 'Neu'], ['份', 'Nf'], ['免費', 'VH'], ['的', 'DE'], ['羊肉', 'Na'], ['清湯', 'Na'], ['，', 'COMMACATEGORY'], ['算是', 'VG'], ['還', 'D'], ['蠻', 'Dfa'], ['划算', 'VH'], ['。', 'PERIODCATEGORY']], [['https://i.imgur', 'FW'], ['.com/tuBT', 'FW'], ['63', 'Neu'], ['T', 'FW'], ['.', 'PERIODCATEGORY'], ['jpg', 'FW']], [['今天', 'Nd'], ['跟', 'P'], ['室友', 'Na'], ['兩', 'Neu'], ['個', 'Nf'], ['人', 'Na'], ['一起', 'D'], ['吃', 'VC'], ['了', 'Di'], ['這', 'Nep'], ['鍋', 'Nf'], ['羊肉爐', 'Na'], ['，', 'COMMACATEGORY'], ['吃', 'VC'], ['得', 'DE'], ['好', 'Dfa'], ['滿足', 'VHC'], ['，', 'COMMACATEGORY'], ['一', 'Neu'], ['鍋', 'Nf'], ['是', 'SHI'], ['500', 'Neu'], ['元', 'Nf'], ['，', 'COMMACATEGORY'], ['食材', 'Na'], ['還', 'D'], ['蠻', 'Dfa'], ['多', 'VH'], ['的', 'T'], ['，', 'COMMACATEGORY'], ['而', 'Cbb'], ['今天', 'Nd'], ['也', 'D'], ['第一', 'Neu'], ['次', 'Nf'], ['點', 'VC'], ['了', 'Di'], ['他們', 'Nh'], ['的', 'DE'], ['羊肉', 'Na'], ['麵線', 'Na'], ['(', 'PARENTHESISCATEGORY'], ['我', 'Nh'], ['忘', 'VK'], ['了', 'Di'], ['拍', 'VC'], ['抱歉', 'VK'], ['）', 'PARENTHESISCATEGORY'], ['，', 'COMMACATEGORY'], ['炒', 'VC'], ['了', 'Di'], ['很多', 'Neqa'], ['蒜酥', 'Na'], ['，', 'COMMACATEGORY'], ['香氣', 'Na'], ['非常', 'Dfa'], ['濃郁', 'VH'], ['。', 'PERIODCATEGORY']], [['而且', 'Cbb'], ['不', 'D'], ['知道', 'VK'], ['是', 'SHI'], ['不', 'D'], ['是', 'SHI'], ['台南', 'Nc'], ['的', 'DE'], ['緣故', 'Na'], ['，', 'COMMACATEGORY'], ['這', 'Nep'], ['附近', 'Nc'], ['的', 'DE'], ['薑母鴨', 'Na'], ['或者', 'Caa'], ['是', 'SHI'], ['羊肉爐', 'Na'], ['，', 'COMMACATEGORY'], ['湯頭', 'Na'], ['都', 'D'], ['是', 'SHI'], ['偏', 'VJ'], ['甜', 'VH'], ['的', 'T'], ['，', 'COMMACATEGORY'], ['不過', 'Da'], ['是', 'SHI'], ['讓', 'VL'], ['人', 'Na'], ['覺得', 'VK'], ['清爽', 'VH'], ['不', 'D'], ['膩', 'VH'], ['的', 'DE'], ['那', 'Nep'], ['種', 'Nf'], ['甜', 'VH'], ['。', 'PERIODCATEGORY']], [['地址', 'Na'], ['在', 'P'], ['這裡', 'Ncd'], [':', 'COLONCATEGORY']], [['台南市', 'Nc'], ['新', 'VH'], ['市區', 'Nc'], ['中興街', 'Nc'], ['22號', 'Nc']]]",2020-01-13
四面彿 靈驗,2,8,靈異,1,"[[['這陣子', 'Nd'], ['跟', 'P'], ['女友', 'Na'], ['分分合合', 'VA'], ['的', 'DE']], [['之前', 'Nd'], ['就', 'D'], ['求', 'VC'], ['過', 'Di'], ['長春路', 'Nc'], ['的', 'DE'], ['四面', 'Ncd'], ['彿', 'Na'], ['不少', 'Neqa'], ['事情', 'Na'], [' ', 'WHITESPACE'], ['幾乎', 'Da'], ['都', 'D'], ['有', 'V_2'], ['實現', 'VC']], [['這', 'Nep'], ['次', 'Nf'], ['答應', 'VE'], ['大王', 'Na'], ['願望', 'Na'], ['實現', 'VC'], ['會', 'D'], ['來', 'VA'], ['板', 'Na'], ['上', 'Ncd'], ['宣揚', 'VC'], ['大王', 'Na'], ['的', 'DE'], ['神蹟', 'Na']], [['很多', 'Neqa'], ['人', 'Na'], ['覺得', 'VK'], ['四面', 'Ncd'], ['彿', 'VH'], ['很', 'Dfa'], ['可怕', 'VH'], ['之類', 'Cab'], ['的', 'DE']], [['但', 'Cbb'], ['其實', 'D'], [' 許', 'VH'], ['的', 'DE'], ['願', 'Na'], ['有', 'V_2'], ['環', 'Na'], [' ', 'WHITESPACE'], ['真的', 'D'], ['都', 'D'], ['不用', 'D'], ['想', 'VE'], ['太多', 'Neqa']], [['還', 'D'], ['有', 'V_2'], ['還願', 'VA'], ['也', 'D'], ['盡量', 'D'], ['量力', 'VH'], ['而', 'Cbb'], ['為', 'P'], [' ', 'WHITESPACE'], ['大王', 'Na'], ['都', 'D'], ['會', 'D'], ['體諒', 'VK'], ['的', 'DE'], [' ', 'WHITESPACE'], ['只要', 'Cbb'], ['有', 'V_2'], ['真誠', 'VH'], ['的', 'DE'], ['心', 'Na'], [' ', 'WHITESPACE'], ['拜法', 'Na'], [' ', 'WHITESPACE'], ['還願', 'VA'], ['內容', 'Na'], ['相信', 'VK'], ['已經', 'D'], ['不少', 'VH'], ['大大', 'VH'], ['說明', 'VE'], ['過', 'Di'], ['了', 'Di']], [['只', 'Da'], ['能', 'D'], ['說', 'VE'], ['大王', 'Na'], ['真的', 'D'], ['很', 'Dfa'], ['靈', 'VH'], [' ', 'WHITESPACE'], ['不管', 'Cbb'], ['是', 'SHI'], ['不', 'D'], ['是', 'SHI'], ['感情', 'Na'], ['方面', 'Na'], [' ', 'WHITESPACE'], ['如果', 'Cbb'], ['你', 'Nh'], ['現在', 'Nd'], ['有', 'V_2'], ['什麼', 'Nep'], ['過不去', 'VI'], ['的', 'DE'], ['關卡', 'Na'], [' ', 'WHITESPACE'], ['真的', 'D'], ['不妨', 'D'], ['求', 'VF'], ['大王', 'Na'], ['看看', 'VC'], [' ', 'WHITESPACE'], ['然後', 'D'], ['抱持', 'VJ'], ['著', 'Di'], ['相信', 'VK'], ['大王', 'Na'], [' ', 'WHITESPACE'], ['事情', 'Na'], ['真的', 'D'], ['多少', 'D'], ['都', 'D'], ['會', 'D'], ['有', 'V_2'], ['轉機', 'Na']], [['我', 'Nh'], ['自己', 'Nh'], ['是', 'SHI'], ['都', 'D'], ['拜', 'VC'], ['長春路', 'Nc'], ['的', 'DE'], ['四面', 'Ncd'], ['彿 ', 'D'], ['有', 'V_2'], ['人', 'Na'], ['說', 'VE'], ['禮拜四', 'Nd'], ['的', 'DE'], ['晚上', 'Nd'], ['會', 'D'], ['特別', 'VH'], ['靈', 'VH']], [['目前', 'Nd'], ['有', 'V_2'], ['難關', 'Na'], ['的', 'DE'], ['人', 'Na'], [' ', 'WHITESPACE'], ['不妨', 'D'], ['可以', 'D'], ['去', 'D'], ['試試', 'VF'], ['哦', 'T'], ['！', 'EXCLAMATIONCATEGORY']], [['心', 'Na'], ['誠', 'VH'], ['則', 'D'], ['靈', 'VH'], [' ', 'WHITESPACE'], ['有求必應', 'VH']]]",2020-01-22
Foodpanda到底是？,10,19,美食,0,"[[['訂', 'VC'], ['了', 'Di'], ['兩', 'Neu'], ['天', 'Nf'], ['：', 'COLONCATEGORY']], [['第一', 'Neu'], ['天', 'Nf'], ['，', 'COMMACATEGORY'], ['原本', 'D'], ['寫', 'VC'], ['要', 'D'], ['等', 'VC'], ['50', 'Neu'], ['分鐘', 'Nf'], ['，', 'COMMACATEGORY'], ['結果', 'Dk'], ['後來', 'Nd'], ['又', 'D'], ['一直', 'D'], ['改來改去', 'VA'], ['，', 'COMMACATEGORY'], ['最後', 'Nd'], ['等', 'VC'], ['了', 'Di'], ['1', 'Neu'], ['小時', 'Na'], ['半', 'Neqb'], ['。', 'PERIODCATEGORY']], [['第二', 'Neu'], ['天', 'Nf'], ['，', 'COMMACATEGORY'], ['1:30', 'Nd'], ['訂', 'VC'], ['，', 'COMMACATEGORY'], ['原本', 'D'], ['寫', 'VC'], ['要', 'D'], ['等', 'VC'], ['40', 'Neu'], ['分鐘', 'Nf'], ['，', 'COMMACATEGORY'], ['40', 'Neu'], ['分鐘', 'Nf'], ['過', 'VCL'], ['了', 'Di'], ['，', 'COMMACATEGORY'], ['再', 'D'], ['去', 'D'], ['看', 'VC'], ['foodpanda', 'FW'], ['變成', 'VG'], ['又', 'D'], ['要', 'D'], ['再', 'D'], ['等', 'VC'], ['42', 'Neu'], ['分鐘', 'Nf'], ['，', 'COMMACATEGORY'], ['然後', 'D'], ['時間', 'Na'], ['又', 'D'], ['繼續', 'VF'], ['一直', 'D'], ['改⋯', 'VC'], ['最後', 'Nd'], ['等到', 'VC'], ['2:47', 'Neu'], ['。', 'PERIODCATEGORY']], [['—', 'DASHCATEGORY'], ['—', 'DASHCATEGORY'], ['—', 'DASHCATEGORY'], ['—', 'DASHCATEGORY'], ['—', 'DASHCATEGORY'], ['—', 'DASHCATEGORY'], ['—', 'DASHCATEGORY'], ['—', 'DASHCATEGORY'], ['—', 'DASHCATEGORY'], ['—', 'DASHCATEGORY'], ['—', 'DASHCATEGORY'], ['—', 'DASHCATEGORY'], ['—', 'DASHCATEGORY'], ['—', 'DASHCATEGORY'], ['—', 'DASHCATEGORY'], ['—', 'DASHCATEGORY'], ['—', 'DASHCATEGORY'], ['—', 'DASHCATEGORY'], ['—', 'DASHCATEGORY'], ['—', 'DASHCATEGORY'], ['—', 'DASHCATEGORY']], [['跟', 'P'], ['客服', 'Na'], ['講', 'VE'], ['也', 'D'], ['沒用', 'VH'], ['，', 'COMMACATEGORY'], ['只', 'Da'], ['會', 'D'], ['傳', 'VD'], ['一', 'Neu'], ['堆', 'Nf'], ['話術', 'Na'], ['，', 'COMMACATEGORY'], ['然後', 'D'], ['問題', 'Na'], ['還是', 'D'], ['沒', 'D'], ['被', 'P'], ['解決', 'VC'], ['，', 'COMMACATEGORY'], ['那', 'Dk'], ['這樣', 'VH'], ['到底', 'D'], ['要', 'VE'], ['客服', 'Na'], ['幹嘛', 'VA'], ['？', 'QUESTIONCATEGORY'], ['反應', 'VE'], ['了', 'Di'], ['跟', 'P'], ['沒', 'VJ'], ['反應', 'Na'], ['一樣', 'VH'], ['！', 'EXCLAMATIONCATEGORY']], [['還', 'D'], ['有', 'V_2'], ['為什麼', 'D'], ['foodpanda', 'FW'], ['找', 'VC'], ['不', 'D'], ['到', 'P'], ['人', 'Na'], ['送', 'VD'], ['一', 'D'], ['開始', 'VH'], ['都', 'D'], ['不', 'D'], ['說', 'VE'], ['？', 'QUESTIONCATEGORY'], ['害', 'VC'], ['人', 'Na'], ['白白', 'VH'], ['的', 'DE'], ['等到', 'P'], ['了', 'Di'], ['原本', 'D'], ['預定', 'VE'], ['的', 'DE'], ['時間', 'Na'], ['東西', 'Na'], ['還是', 'D'], ['沒', 'D'], ['拿到', 'VC'], ['，', 'COMMACATEGORY'], ['真的', 'D'], ['很', 'Dfa'], ['誇張', 'VHC'], ['！', 'EXCLAMATIONCATEGORY'], ['要', 'D'], ['賺錢', 'VA'], ['也', 'D'], ['不', 'D'], ['是', 'SHI'], ['這樣', 'VH'], ['賺', 'VC'], ['吧', 'T'], ['？', 'QUESTIONCATEGORY'], ['誠信', 'Na'], ['何在', 'VH'], ['？', 'QUESTIONCATEGORY']], [['-', 'DASHCATEGORY']], [['圖片', 'Na'], ['是', 'SHI'], ['第二', 'Neu'], ['天', 'Nf'], ['的', 'DE'], ['狀況', 'Na'], ['：', 'COLONCATEGORY']], [['https://megapx-assets.dcard.tw/images/121bd589-6de6-438a-aed8-d9f9f5b20298/full', 'FW'], ['.jpeg', 'FW']], [['https://megapx-assets.dcard.tw/images/9960821f-0507-4faa-a53d-8d4e58e3ba86/full', 'FW'], ['.jpeg', 'FW']], [['https://megapx-assets.dcard.tw/images/e48f8106-8855-4215-a91c-4f4f6e228', 'FW'], ['cfc/full', 'FW'], ['.jpeg', 'FW']]]",2020-01-29
#協尋匿名盜圖仔！ 當創作者塑膠？,9,50,手作,0,"[[['（', 'PARENTHESISCATEGORY'], ['❎', 'FW'], ['協', 'VH'], ['尋', 'VC'], ['盜', 'VC'], ['圖', 'Na'], ['者', 'Na'], ['❎', 'FW'], ['）', 'PARENTHESISCATEGORY']], [['我', 'Nh'], ['需要', 'VK'], ['大家', 'Nh'], ['的', 'DE'], ['幫忙', 'Nv'], ['！', 'EXCLAMATIONCATEGORY']], [['協尋', 'VC'], ['：', 'COLONCATEGORY']], [['新南威爾斯', 'Nc'], ['大學', 'Nc'], ['的', 'DE'], ['男', 'Na'], ['同學', 'Na']], [['在', 'P'], ['販賣', 'VD'], ['盜版', 'Na'], ['明信片', 'Na'], ['（', 'PARENTHESISCATEGORY'], ['下面', 'Ncd'], ['是', 'SHI'], ['目前', 'Nd'], ['有的', 'Neqa'], ['截圖', 'Na'], ['證據', 'Na'], [' ', 'WHITESPACE'], ['原本', 'D'], ['有', 'V_2'], ['人', 'Na'], ['發文', 'VC'], ['說', 'VE'], ['找到', 'VC'], ['他', 'Nh'], [' ', 'WHITESPACE'], ['但', 'Cbb'], ['那', 'Nep'], ['篇', 'Nf'], ['文', 'Na'], ['馬上', 'D'], ['被', 'P'], ['檢舉', 'VC'], ['下架', 'VA'], ['了', 'Di'], ['）', 'PARENTHESISCATEGORY']], [['https://i.imgur.com/WWglqy', 'FW'], ['B', 'FW'], ['.', 'DOTCATEGORY'], ['jpg', 'FW']], [['他', 'Nh'], ['盜用', 'VC'], ['我', 'Nh'], ['的', 'DE'], ['作品', 'Na'], ['和', 'Caa'], ['多', 'Neqa'], ['位', 'Nf'], ['在', 'P'], ['手作版', 'Na'], ['的', 'DE'], ['創作', 'Na'], ['去', 'D'], ['販賣', 'VD'], ['！', 'EXCLAMATIONCATEGORY']], [['持續', 'VL'], ['在', 'P'], ['手作版', 'Na'], ['騷擾', 'VC'], ['創作', 'VC'], ['者', 'Na'], ['且', 'Cbb'], ['非常', 'Dfa'], ['囂張', 'VH']], [['📢📢', 'FW'], ['目前', 'Nd'], ['進度', 'Na']], [['告知', 'VE'], ['Dcard', 'FW'], ['只', 'Da'], ['說', 'VE'], ['違規', 'VA'], ['可', 'D'], ['刪', 'VC'], ['文', 'Na'], ['但', 'Cbb'], ['無法', 'D'], ['停權', 'VA'], ['該', 'Nes'], ['帳號', 'Na']], [['要', 'D'], ['收到', 'VC'], ['檢調', 'Na'], ['信函', 'Na'], ['才', 'Da'], ['會', 'D'], ['提供', 'VD'], ['個資', 'Na']], [['先', 'D'], ['附上', 'VC'], ['部分', 'Neqa'], ['騷擾', 'Nv'], ['截圖', 'Na'], ['https://i.imgur.com/M9WXfOT', 'FW'], ['.png', 'FW']], [['https://i.imgur', 'FW'], ['.com/UlIzCo6', 'FW'], ['.', 'DOTCATEGORY'], ['png', 'FW']], [['https://i.imgur.com/KZxGeQF', 'FW'], ['.', 'PERIODCATEGORY'], ['png', 'FW']], [['https://i.imgur.com/09', 'FW'], ['AsBqO', 'FW'], ['.', 'DOTCATEGORY'], ['png', 'FW']], [['其他', 'Neqa'], ['受害', 'VH'], ['者', 'Na'], ['：', 'COLONCATEGORY']], [['https://www.dcard', 'FW'], ['.tw/f/handicrafts/p/232809550?ref=android', 'Neu']], [['被', 'P'], ['盜用', 'VC'], ['的', 'DE'], ['作品', 'Na'], ['：', 'COLONCATEGORY']], [['https://www.dcard', 'FW'], ['.tw/f/handicrafts/p/232825213?ref=android', 'Neu']]]",2020-01-15
想請問關於東海哞哞屋的問題,20,18,美食,0,"[[['我們', 'Nh'], ['要', 'D'], ['去', 'VCL'], ['台中', 'Nc'], ['兩', 'Neu'], ['天', 'Nf'], ['一', 'Neu'], ['夜', 'Nd'], ['，', 'COMMACATEGORY'], ['剛好', 'Da'], ['會', 'D'], ['東海', 'Nc'], ['那邊', 'Ncd'], ['，', 'COMMACATEGORY'], ['爬文', 'Na'], ['覺得', 'VK'], ['哞哞屋', 'Na'], ['燒到', 'VC'], ['我', 'Nh'], ['啦', 'T']], [['首先', 'D'], ['想', 'VE'], ['請問', 'VE'], ['的', 'DE'], ['是', 'SHI'], ['確切', 'VH'], ['的', 'DE'], ['關門', 'VH'], ['時間', 'Na'], ['，', 'COMMACATEGORY'], ['是', 'SHI'], ['6點', 'Nd'], ['準時', 'VH'], ['關門', 'VA'], ['嗎', 'T'], ['？', 'QUESTIONCATEGORY']], [['其次', 'Cbb'], ['是', 'SHI'], ['從', 'P'], ['台灣', 'Nc'], ['大道', 'Na'], ['走過去', 'VA'], ['會不會', 'D'], ['很', 'Dfa'], ['遠', 'VH'], ['？', 'QUESTIONCATEGORY']], [['泡芙', 'Na'], ['都', 'D'], ['是', 'SHI'], ['3點半', 'Nd'], ['後', 'Ng'], ['才', 'Da'], ['有', 'V_2'], ['嗎', 'T'], ['？', 'QUESTIONCATEGORY']], [['寒假', 'Nd'], ['開始', 'VH'], ['了', 'T'], ['，', 'COMMACATEGORY'], ['人', 'Na'], ['會不會', 'D'], ['比較', 'Dfa'], ['少', 'VH'], ['？', 'QUESTIONCATEGORY'], ['？', 'QUESTIONCATEGORY']], [['感恩', 'VI'], ['回答', 'VE'], ['的', 'DE'], ['人', 'Na'], [' ', 'WHITESPACE'], ['謝謝', 'VJ'], ['您', 'Nh'], ['的', 'DE'], ['大恩大德', 'Na']]]",2020-01-12
問 被鬼追著回家怎麼辦🤦🏻‍♀️,13,25,靈異,0,"[[['首發', 'VC'], ['靈異版', 'Na']], [['因為', 'Cbb'], ['這', 'Nep'], ['個', 'Nf'], ['問題', 'Na'], ['困擾', 'Na'], ['太', 'Dfa'], ['久', 'VH'], ['了', 'T'], [' ', 'WHITESPACE'], ['也', 'D'], ['都', 'D'], ['沒', 'D'], ['得到', 'VJ'], ['解決', 'VC']], [['希望', 'VK'], ['各位', 'Nh'], ['大大', 'VH'], ['能', 'D'], ['給', 'VD'], ['一些', 'Neqa'], ['建議', 'Na'], ['或', 'Caa'], ['協助', 'VC'], ['🙇🏻', 'Na'], ['\u200d♀', 'Na'], ['️', 'Na']], [['本人', 'Nh'], ['我', 'Nh'], ['雖然', 'Cbb'], ['看', 'VC'], ['不', 'D'], ['到', 'VC']], [['但是', 'Cbb'], ['都', 'D'], ['會', 'D'], ['感覺到', 'VK'], ['或', 'Caa'], ['聽到', 'VE'], ['怪', 'VH'], ['聲音', 'Na']], [['甚至', 'D'], ['會', 'D'], ['不', 'D'], ['舒服', 'VH'], ['嘔吐', 'VA'], [' ', 'WHITESPACE'], ['或是', 'Caa'], ['頭痛', 'VH']], [['然後', 'D'], ['交往', 'VA'], ['了', 'Di'], ['一', 'Neu'], ['個', 'Nf'], ['看', 'VE'], ['得', 'DE'], ['到', 'VE'], ['阿飄', 'Nb'], ['的', 'DE'], ['男友', 'Na']], [['—', 'DASHCATEGORY'], ['—', 'DASHCATEGORY'], ['—', 'DASHCATEGORY'], ['—', 'DASHCATEGORY'], ['—', 'DASHCATEGORY'], ['—', 'DASHCATEGORY'], ['—', 'DASHCATEGORY'], ['—', 'DASHCATEGORY'], ['—', 'DASHCATEGORY'], ['—', 'DASHCATEGORY'], ['—', 'DASHCATEGORY'], ['—', 'DASHCATEGORY'], ['—', 'DASHCATEGORY'], ['—', 'DASHCATEGORY'], ['—', 'DASHCATEGORY'], ['—', 'DASHCATEGORY'], ['—', 'DASHCATEGORY'], ['—', 'DASHCATEGORY'], ['—', 'DASHCATEGORY'], ['—', 'DASHCATEGORY']], [['以下', 'Ncd'], ['正文', 'Na']], [['因為', 'Cbb'], ['上班', 'VA'], ['的', 'DE'], ['緣故', 'Na'], ['常常', 'D'], ['接近', 'VC'], ['半夜', 'Nd'], ['才', 'Da'], ['下班', 'VA']], [['有時候', 'D'], ['男友', 'Na'], ['都', 'D'], ['被', 'P'], ['路', 'Na'], ['上', 'Ncd'], ['有的', 'Neqa'], ['沒', 'VJ'], ['的', 'DE'], ['追', 'VC'], ['著', 'Di'], ['回家', 'VA']], [['前', 'Nes'], ['幾', 'Neu'], ['天', 'Nf'], ['發生', 'VJ'], ['的', 'DE'], ['一', 'Neu'], ['次', 'Nf'], ['是', 'SHI']], [['他', 'Nh'], ['說', 'VE'], ['騎車', 'VA'], ['回家', 'VA'], ['路', 'Na'], ['上', 'Ncd'], ['有', 'V_2'], ['一', 'Neu'], ['個', 'Nf'], ['上吊', 'VA'], ['自殺', 'VA'], ['的', 'DE'], ['女', 'Na'], ['的', 'DE'], [' ', 'WHITESPACE'], ['瘋狂', 'VH'], ['著', 'Di'], ['追', 'VC'], ['他', 'Nh'], ['回家', 'VA'], [' ', 'WHITESPACE'], ['而且', 'Cbb'], ['還', 'D'], ['惡狠狠', 'D'], ['的', 'DE'], ['瞪', 'VC'], ['著', 'Di'], ['他', 'Nh']], [['剛好', 'Da'], ['我們', 'Nh'], ['在', 'P'], ['講', 'VE'], ['電話', 'Na'], ['打算', 'VF'], ['一起', 'D'], ['吃宵夜', 'VA']], [['然後', 'D'], ['到', 'P'], ['吃宵夜', 'VA'], ['的', 'DE'], ['地方', 'Na'], ['都', 'D'], ['還', 'D'], ['在', 'P'], ['跟', 'VC'], ['著', 'Di']], [['男友', 'Na'], ['載', 'VC'], ['我', 'Nh'], ['回家', 'VA'], ['的', 'DE'], ['時候', 'Na'], [' ', 'WHITESPACE'], ['我們', 'Nh'], ['吵', 'VC'], ['了', 'Di'], ['架', 'Na'], ['然後', 'D'], ['我', 'Nh'], ['瞪', 'VC'], ['他', 'Nh']], [['後面', 'Ncd'], ['的', 'DE'], ['那', 'Nep'], ['個', 'Nf'], ['鬼', 'Na'], ['也', 'D'], ['跟著', 'P'], ['我', 'Nh'], ['瞪', 'VC'], ['他', 'Nh']], [['然後', 'D'], ['我', 'Nh'], ['回家', 'VA'], ['後', 'Ng'], ['就', 'D'], ['一直', 'D'], ['聽到', 'VE'], ['怪', 'VH'], ['聲', 'Na'], ['也', 'D'], ['很', 'Dfa'], ['不', 'D'], ['舒服', 'VH']], [['感覺', 'VK'], ['換跟', 'VC'], ['著', 'Di'], ['我', 'Nh'], ['回家', 'VA'], ['了', 'Di'], [' ', 'WHITESPACE'], ['那', 'Nep'], ['天', 'Nf'], ['晚上', 'Nd'], ['幾乎', 'Da'], ['沒', 'D'], ['睡覺', 'VA']], [['還', 'D'], ['有', 'V_2'], ['好幾', 'Neu'], ['次', 'Nf'], ['男友', 'Na'], ['自己', 'Nh'], ['騎車', 'VA'], ['回家', 'VA'], ['時', 'Ng']], [['常', 'D'], ['有', 'V_2'], ['鬼', 'Na'], ['躲', 'VC'], ['在', 'P'], ['他們', 'Nh'], ['家', 'Nc'], ['附近', 'Nc'], ['的', 'DE'], ['里民', 'Na'], ['活動中心', 'Nc'], ['嚇', 'VJ'], ['他', 'Nh']], [['我', 'Nh'], ['有時', 'D'], ['到', 'P'], ['他們', 'Nh'], ['家門', 'Nc'], ['口', 'Ncd'], ['就', 'D'], ['會', 'D'], ['嘔吐', 'VA'], ['或是', 'Caa'], ['頭暈', 'VH'], ['無力', 'VH']], [['#', 'FW'], ['我', 'Nh'], ['想', 'VE'], ['問', 'VE'], ['的', 'DE'], ['是', 'SHI']], [['我們', 'Nh'], ['被', 'P'], ['嚇到', 'VJ'], [' ', 'WHITESPACE'], ['或', 'Caa'], ['被', 'P'], ['跟', 'P'], ['太', 'Dfa'], ['久', 'VH'], [' ', 'WHITESPACE'], ['都', 'D'], ['會', 'D'], ['去', 'D'], ['拜拜', 'VA'], ['收驚', 'VA']], [['也', 'D'], ['會', 'D'], ['跟', 'P'], ['廟', 'Na'], ['裡', 'Ncd'], ['師父', 'Na'], ['說', 'VE'], [' ', 'WHITESPACE'], ['師父', 'Na'], ['也', 'D'], ['只有', 'D'], ['把', 'P'], ['他們', 'Nh'], ['趕走', 'VC']], [['但是', 'Cbb'], ['身', 'Na'], ['上', 'Ncd'], ['都', 'D'], ['掛', 'VC'], ['了', 'Di'], ['平安符', 'Na'], [' ', 'WHITESPACE'], ['還是', 'D'], ['被', 'P'], ['跟', 'P']], [['想', 'VE'], ['知道', 'VK'], ['有', 'V_2'], ['沒有', 'VJ'], ['什麼', 'Nep'], ['可以', 'D'], ['事先', 'D'], ['預防', 'VE'], ['的', 'DE']], [['或是', 'Caa'], ['更', 'Dfa'], ['有效', 'VH'], ['的', 'DE'], ['解決', 'VC'], ['辦法', 'Na'], ['🤦🏻\u200d♀', 'FW'], ['️🤦🏻', 'Na'], ['\u200d♀', 'Na'], ['️', 'Na']], [['請', 'VF'], ['各位', 'Nh'], ['大大多', 'Nb'], ['給', 'VD'], ['意見', 'Na']], [['我', 'Nh'], ['跟', 'P'], ['我', 'Nh'], ['媽', 'Na'], ['說', 'VE'], ['家', 'Nc'], ['裡', 'Ncd'], ['有', 'V_2'], ['不', 'D'], ['乾淨', 'VH'], ['的', 'DE'], ['東西', 'Na']], [['我', 'Nh'], ['媽', 'Na'], ['都', 'D'], ['罵', 'VC'], ['我', 'Nh'], ['神經病', 'Na'], [' ', 'WHITESPACE'], ['或是', 'Caa'], ['叫', 'VF'], ['我', 'Nh'], ['不理', 'VJ'], ['祂們', 'Nh'], ['就', 'D'], ['好', 'VH'], ['了', 'T']]]",2020-01-07
